date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
5/7/2024 0:00,9.1,4.2,15.8,0,,,31.2,,1001.3,
5/8/2024 0:00,7.5,2.9,12.4,0,,,19.4,,1007.2,
5/9/2024 0:00,6.5,4.1,9.1,1.4,,,11.6,,1019,
5/10/2024 0:00,9.1,5.3,13.1,0.9,,,9,,1022.3,
5/11/2024 0:00,10.6,5.5,15.8,0.4,,,10.3,,1014.2,
5/12/2024 0:00,11.8,8.1,16.3,11.2,,,12.7,,1009.6,
5/13/2024 0:00,14.5,8,21.2,0,,,8.9,,1011,
5/14/2024 0:00,16.4,10.8,23.9,0.1,,,14.8,,1007.6,
5/15/2024 0:00,12.7,10,16.6,0.6,,,11.1,,1011.3,
5/16/2024 0:00,15.4,8.2,22.7,0,,,8.6,,1009.8,
5/17/2024 0:00,19,11.2,27.2,0,,,16.8,,1004.1,
5/18/2024 0:00,17.9,12.4,24,1,,,16.9,,1009.1,
5/19/2024 0:00,18.8,12.9,25.9,0.1,,,17,,1006.4,
5/20/2024 0:00,16,11.6,21.6,0.4,,,15.1,,1005.8,
5/21/2024 0:00,10.9,6.8,14.4,7.2,,,15.1,,1008.6,
5/22/2024 0:00,12.5,4.2,20.2,0,,,14.7,,1011,
5/23/2024 0:00,16.1,9.2,24.7,0.6,,,21.4,,1002,
5/24/2024 0:00,13.4,6.3,20.3,0,,,15.4,,1009.1,
5/25/2024 0:00,15.4,10.6,21.9,3.9,,,15.8,,1002.3,
5/26/2024 0:00,16,10,22.8,0,,,23,,1008.1,
5/27/2024 0:00,17.1,10,23.6,0,,,11.9,,1015.8,
5/28/2024 0:00,17.4,11.4,24.1,0,,,12.9,,1018.2,
5/29/2024 0:00,19.7,13,27,0,,,14.6,,1012.3,
5/30/2024 0:00,19,14.4,24.6,0,,,14.9,,1011.1,
5/31/2024 0:00,17.1,11.2,21.7,0.4,,,11.5,,1013.4,
6/1/2024 0:00,19.7,12.4,26.5,0.7,,,11.7,,1010.2,
6/2/2024 0:00,21.6,14.3,29.6,0,,,15.1,,1004.7,
6/3/2024 0:00,21.9,14.9,29.1,0,,,15.2,,1003.5,
6/4/2024 0:00,21.6,16.7,27.2,0,,,24.1,,1005,
6/5/2024 0:00,23.2,15.2,30.9,0,,,19.9,,1009.6,
6/6/2024 0:00,23,16.8,29.2,0,,,13,,1012.7,
6/7/2024 0:00,25.1,18.5,33.1,0,,,16.6,,1007.8,
6/8/2024 0:00,21.9,18,27.5,0.2,,,13.7,,1009.2,
6/9/2024 0:00,20.3,15.1,25.7,0.2,,,15.5,,1013.3,
6/10/2024 0:00,21.1,15.9,26.7,3.7,,,15.4,,1011,
6/11/2024 0:00,22.1,16.5,28.1,0.1,,,14.2,,1011.5,
6/12/2024 0:00,25.2,17.8,33.1,0,,,15.5,,1010,
6/13/2024 0:00,25.8,19,33.2,0,,,15.1,,1011.1,
6/14/2024 0:00,21.6,17.5,26.9,3.7,,,16.1,,1013,
6/15/2024 0:00,23.2,15.3,30.6,0,,,15.8,,1007.4,
6/16/2024 0:00,24.7,18,31.1,0.6,,,16.1,,1002.5,
6/17/2024 0:00,24.6,16.9,32.3,0,,,21.2,,996.3,
6/18/2024 0:00,19.9,14.6,23.9,0,,,22.8,,1004.1,
6/19/2024 0:00,16.2,12.6,20.2,2.2,,,28.5,,1016.7,
6/20/2024 0:00,21.5,14,28.9,1.5,,,20.6,,1014.7,
6/21/2024 0:00,22.8,17.9,27.8,0,,,15.6,,1012.5,
6/22/2024 0:00,23.8,18.1,30.4,0,,,14.5,,1013.4,
6/23/2024 0:00,25.9,18.5,33.4,0,,,13.1,,1012.7,
6/24/2024 0:00,27,20.7,34.5,0,,,14.2,,1009.6,
6/25/2024 0:00,27.3,20.2,35,0,,,13.4,,1010.3,
6/26/2024 0:00,24.9,20.7,30.8,1.9,,,15.2,,1012.8,
6/27/2024 0:00,25.1,19.8,31.8,0.4,,,17.7,,1006.2,
6/28/2024 0:00,24.9,19.4,30.6,0.5,,,17.1,,1004.9,
6/29/2024 0:00,21.9,17.9,27.5,0,,,17.1,,1016.3,
6/30/2024 0:00,23.1,18,28.7,0,,,16.3,,1016.4,
7/1/2024 0:00,25.1,20.4,30.6,0.1,,,18.1,,1009,
7/2/2024 0:00,22.7,18.1,27.8,0,,,14,,1009.9,
7/3/2024 0:00,22.9,16.4,29,0,,,15.1,,1011,
7/4/2024 0:00,21.1,15.9,26,0,,,15.6,,1015.6,
7/5/2024 0:00,20.1,14.4,25.3,0,,,13.5,,1018.2,
7/6/2024 0:00,22.6,14,30.5,0,,,15.1,,1012.1,
7/7/2024 0:00,19.4,16,24.5,5.3,,,17.8,,1014.2,
7/8/2024 0:00,19.6,12.8,26.3,0,,,10,,1017,
7/9/2024 0:00,22.4,15.7,29.2,0,,,13.6,,1015.4,
7/10/2024 0:00,23.9,17.2,31.1,0,,,12.2,,1016.1,
7/11/2024 0:00,25.6,17,33.3,0,,,12,,1014.3,
7/12/2024 0:00,28.3,20.3,36.3,0,,,14.8,,1011.8,
7/13/2024 0:00,28.7,21.5,35.9,0,,,13.8,,1013.6,
7/14/2024 0:00,28.3,22.1,36.4,0,,,15.4,,1014.4,
7/15/2024 0:00,26.6,21.7,34.2,0.2,,,14.4,,1012.5,
7/16/2024 0:00,23.5,18.2,29.6,0.2,,,13.3,,1014.4,
7/17/2024 0:00,22.4,18.4,28.2,0.2,,,13,,1018.8,
7/18/2024 0:00,22.8,17.1,29.6,0.8,,,13.4,,1018.3,
7/19/2024 0:00,24.2,19,30.9,0,,,14.6,,1016.4,
7/20/2024 0:00,22.3,18.6,28.6,1.3,,,13.3,,1019.1,
7/21/2024 0:00,19.6,15.1,24.7,3.4,,,13.1,,1020.9,
7/22/2024 0:00,21,15.1,27.7,0,,,11.1,,1018.3,
7/23/2024 0:00,23.4,16.1,30.1,0,,,10.7,,1017,
7/24/2024 0:00,25.3,18.7,32.5,0,,,13.8,,1018.7,
7/25/2024 0:00,26.8,20,34.4,0,,,16.9,,1017.1,
7/26/2024 0:00,24.5,19.8,30.9,1,,,14.4,,1012.6,
7/27/2024 0:00,24.5,17.9,31.9,0.9,,,13.6,,1008.5,
7/28/2024 0:00,26.5,19,33.4,0,,,14.7,,1006.7,
7/29/2024 0:00,27.2,19.3,34.6,0,,,14.3,,1009.3,
7/30/2024 0:00,28,20.2,35.6,0,,,15.4,,1007.8,
7/31/2024 0:00,27.2,20.5,33.6,0,,,14.7,,1010.7,
8/1/2024 0:00,27,19.5,34.9,0,,,14.7,,1016.8,
8/2/2024 0:00,27.4,21.7,33.8,0,,,15.5,,1018.3,
8/3/2024 0:00,27.7,21.8,33.9,0,,,11.8,,1015.8,
8/4/2024 0:00,27.3,21.5,34.4,0,,,15,,1012.9,
8/5/2024 0:00,26.7,21.8,33.3,0.4,,,14,,1014.8,
8/6/2024 0:00,25.4,21.1,31.2,0,,,16.7,,1016.9,
8/7/2024 0:00,26.1,21.4,34.5,2.5,,,15.4,,1012.7,
8/8/2024 0:00,20.1,16.2,24.5,9,,,21.3,,1017,
8/9/2024 0:00,17.9,14.8,21.7,1,,,16.2,,1019.5,
8/10/2024 0:00,19.8,14.9,25.2,0.5,,,14.8,,1018,
8/11/2024 0:00,22.6,16.8,29.8,0.2,,,15.8,,1014.5,
8/12/2024 0:00,21.1,18.3,26.6,0.4,,,13,,1015.6,
8/13/2024 0:00,21.3,16.5,28,5.5,,,15.9,,1013.3,
8/14/2024 0:00,22.3,16.9,29,0.2,,,14.4,,1013.2,
8/15/2024 0:00,21.8,15.8,28.4,0,,,14,,1015.8,
8/16/2024 0:00,24.1,17.5,31.7,0,,,12,,1013.9,
8/17/2024 0:00,26.2,19.2,34,0,,,14.7,,1013.9,
8/18/2024 0:00,25.6,21.4,32,0,,,16.1,,1014.8,
8/19/2024 0:00,23.5,19.4,29.4,0,,,13.7,,1017.6,
8/20/2024 0:00,25.1,18.6,32.3,0.3,,,14.6,,1016.9,
8/21/2024 0:00,25.1,20.9,31.5,0,,,16.2,,1014.6,
8/22/2024 0:00,22.7,18.9,28.2,3.2,,,13.1,,1014.7,
8/23/2024 0:00,22.6,17.2,28.8,0.1,,,14.3,,1013.2,
8/24/2024 0:00,24.3,18,30.9,0.1,,,17.3,,1012.8,
8/25/2024 0:00,23,18.5,28.2,2.1,,,15.6,,1016,
8/26/2024 0:00,22,17.3,27.4,1.1,,,14.6,,1019.2,
8/27/2024 0:00,22.4,16.7,28.1,,,,12.3,,1019.1,
8/28/2024 0:00,24.4,18.1,30.6,,,,10.3,,1014,
8/29/2024 0:00,21.9,17.4,27.2,,,,13.1,,1016.5,
8/30/2024 0:00,21,16.2,26.3,,,,12.9,,1020.6,
8/31/2024 0:00,21.5,16.4,26.8,,,,10.9,,1017.7,
9/1/2024 0:00,21.8,17,27,,,,10.7,,1017.1,
9/2/2024 0:00,21.2,16.4,26.5,,,,9.2,,1017.9,
9/3/2024 0:00,22.6,16.9,30.3,,,,11.4,,1016.2,
9/4/2024 0:00,21.1,16.8,26.9,1.2,,,15.5,,1018.4,
9/5/2024 0:00,17.8,14.3,22,4.8,,,11.8,,1026.4,
9/6/2024 0:00,19.8,13.7,26.2,0,,,9.1,,1024.2,
9/7/2024 0:00,21.1,15,27.5,0,,,11.1,,1018.5,
9/8/2024 0:00,22.1,16.2,28.8,0,,,11.8,,1015.1,
9/9/2024 0:00,22.2,15.3,29.8,0,,,12.6,,1014.3,
9/10/2024 0:00,21.9,16.7,28.7,0,,,11.9,,1012.6,
9/11/2024 0:00,21,16.5,27.2,0,,,11.8,,1008.1,
9/12/2024 0:00,22.7,15.2,30.4,0,,,20.5,,1001.4,
9/13/2024 0:00,20.3,15.3,25.5,0,,,13.9,,1008.3,
9/14/2024 0:00,20.6,13.7,27.8,0,,,12.9,,1011.9,
9/15/2024 0:00,21.2,16.2,27.2,0.7,,,12.4,,1010.6,
9/16/2024 0:00,20.5,15.1,26.6,0,,,14.9,,1009.3,
9/17/2024 0:00,20.2,16.2,25.8,0.2,,,20.6,,1005.6,
9/18/2024 0:00,19.1,12.2,26.1,0,,,14.1,,1006.2,
9/19/2024 0:00,18.8,12.3,25,0,,,11.8,,1010.5,
9/20/2024 0:00,20.5,14.6,27.3,0,,,12.1,,1008.2,
9/21/2024 0:00,15.8,9.8,20.9,7.6,,,18.2,,1013.1,
9/22/2024 0:00,11.3,8.3,14.9,12.8,,,13.3,,1019.3,
9/23/2024 0:00,15.9,7.6,23.9,0,,,8.3,,1013.5,
9/24/2024 0:00,17.3,11.7,23.5,0,,,8.8,,1015,
9/25/2024 0:00,19.4,11.3,27.6,0,,,11.4,,1014.6,
9/26/2024 0:00,21.7,14.7,29.3,0,,,10.4,,1011.8,
9/27/2024 0:00,20.9,16.3,27.3,0,,,10.6,,1015.7,
9/28/2024 0:00,20.7,14.3,27.5,0,,,13.2,,1017.7,
9/29/2024 0:00,21.6,14.5,28.4,0,,,13,,1014.8,
9/30/2024 0:00,19.2,14.2,25.8,0,,,20.4,,1016,
10/1/2024 0:00,14.4,8.5,20.7,0,,,10.8,,1023.3,
10/2/2024 0:00,19.1,10.4,28.4,0,,,10.3,,1012.5,
10/3/2024 0:00,16.7,12.7,23.1,0,,,15,,1014,
10/4/2024 0:00,16.1,8,24,0,,,11.7,,1018.3,
10/5/2024 0:00,19.9,13.2,27.4,0,,,15.4,,1014.9,
10/6/2024 0:00,15.8,10.5,22.6,0,,,9.3,,1022,
10/7/2024 0:00,16.8,10.8,24.1,0,,,8.6,,1018.7,
10/8/2024 0:00,17,9.9,24.3,0,,,7.7,,1016.1,
10/9/2024 0:00,17.2,11.7,24.1,0,,,9.6,,1017.1,
10/10/2024 0:00,18,11.2,25.4,0,,,8.6,,1017.8,
10/11/2024 0:00,16.4,13.3,21.5,0,,,8.6,,1019.8,
10/12/2024 0:00,16.8,10.8,24,0,,,9.9,,1018.4,
10/13/2024 0:00,14.3,10.7,19.8,0,,,9.3,,1021.8,
10/14/2024 0:00,15.4,7.7,24,0,,,7.3,,1019.7,
10/15/2024 0:00,14.3,10.7,20.4,0,,,13.3,,1021.2,
10/16/2024 0:00,13.7,6,22.4,0,,,11.9,,1017,
10/17/2024 0:00,15.6,9.9,21.5,0,,,22.6,,1006,
10/18/2024 0:00,10.1,6.5,13,2.2,,,21.8,,1012.5,
10/19/2024 0:00,9.3,5.6,14.1,0.3,,,11.3,,1023.4,
10/20/2024 0:00,12.6,8.4,18.6,0,,,12.1,,1018.7,
10/21/2024 0:00,12,7.7,17.5,11.7,,,19.4,,1014.6,
10/22/2024 0:00,13.7,7.7,20.5,0,,,10.3,,1018.8,
10/23/2024 0:00,13.1,7.9,20.2,0,,,12.3,,1020.3,
10/24/2024 0:00,12.6,8.5,19,0,,,20.3,,1013.8,
10/25/2024 0:00,9.1,3.8,15.6,0,,,7.3,,1023.9,
10/26/2024 0:00,11,4,21.3,0,,,7.5,,1023.4,
10/27/2024 0:00,13,6.2,20.4,0,,,9.3,,1018.1,
10/28/2024 0:00,14.9,10.3,22.6,0,,,13.3,,1005.9,
10/29/2024 0:00,9.1,4.9,12.8,0,,,16.9,,1000.7,
10/30/2024 0:00,3,0.5,4.4,5.9,,,14.7,,1014.8,
10/31/2024 0:00,4.9,-0.6,12.3,0,,,10.9,,1016.4,
11/1/2024 0:00,6,0.1,12.5,0,,,12.4,,1016.4,
11/2/2024 0:00,7,0.2,14.9,0,,,11.3,,1010.9,
11/3/2024 0:00,5.9,2.6,9.7,5,,,14.6,,1004.2,
11/4/2024 0:00,2.8,-0.9,5.5,1.8,,,15.2,,1015,
11/5/2024 0:00,2.4,-2.2,7.9,2,,,12.7,,1009.5,
11/6/2024 0:00,-1.4,-3.4,0.5,6.7,,,18.9,,1023.1,
11/7/2024 0:00,-1.2,-4.4,2.3,2.7,,,8.6,,1028.5,
11/8/2024 0:00,0.5,-1.1,2.3,16.8,,,15.6,,1023.2,
11/9/2024 0:00,2.6,0,5.7,4.9,,,11.7,,1013.7,
11/10/2024 0:00,5.8,-1.4,15.1,0,,,9.3,,1017.4,
11/11/2024 0:00,4.5,-2.2,13.2,0,,,7.7,,1018.1,
11/12/2024 0:00,4,-2,11.1,0.9,,,10,,1007.8,
11/13/2024 0:00,3.6,-0.6,9.1,0,,,10.9,,1019.6,
11/14/2024 0:00,4.1,-2.5,11.2,0,,,7.7,,1017,
11/15/2024 0:00,4.3,-2.2,12,0,,,11.3,,1007,
11/16/2024 0:00,4.2,0.8,9.1,0,,,12,,1005.9,
11/17/2024 0:00,2.9,-0.9,8.7,0,,,8.7,,1012.3,
11/18/2024 0:00,3.1,-3.1,10.5,0,,,11.1,,1002.4,
11/19/2024 0:00,-1.4,-4.8,2.7,0,,,21.4,,1016.2,
11/20/2024 0:00,-0.1,-5.8,6.4,0,,,9.8,,1024.7,
11/21/2024 0:00,3,-2.4,10.5,0,,,7.5,,1023.9,
11/22/2024 0:00,5.9,0.3,13.3,0,,,5.4,,1019.8,
11/23/2024 0:00,7.6,2.1,16.2,0,,,9.6,,1009.1,
11/24/2024 0:00,5.3,-0.5,11.7,0.5,,,13.7,,1008.5,
11/25/2024 0:00,0.9,-2,5.9,0,,,11.1,,1023.4,
11/26/2024 0:00,2.6,-2.7,7.3,2.1,,,9.9,,1013,
11/27/2024 0:00,0,-4.6,2.4,12.2,,,11.7,,1017.6,
11/28/2024 0:00,-3.1,-6.3,2.5,0,,,7.8,,1024.4,
11/29/2024 0:00,-1.4,-6.9,5.3,0,,,7.8,,1021.5,
11/30/2024 0:00,0.6,-4.1,6.9,0,,,9.3,,1021.6,
12/1/2024 0:00,1.9,-2.3,8.4,0,,,7.7,,1025.3,
12/2/2024 0:00,0.9,-3.6,7,0,,,7.7,,1028.5,
12/3/2024 0:00,4,-2.7,12,0,,,5.8,,1024.3,
12/4/2024 0:00,3.6,-0.6,9.8,0,,,6.8,,1024.6,
12/5/2024 0:00,1.3,-2.8,7.3,0,,,6.3,,1026.2,
12/6/2024 0:00,2.3,-2.7,9,0,,,5.7,,1025.3,
12/7/2024 0:00,3.4,-2.8,11.5,0,,,5.9,,1019.7,
12/8/2024 0:00,4.5,-0.7,10.4,0,,,13.2,,1010.1,
12/9/2024 0:00,-1.2,-4.3,1.9,,,,13.7,,1020,
12/10/2024 0:00,-3.7,-7.2,0.1,,,,14.1,,1029,
12/11/2024 0:00,-1.6,-7,4,,,,6.9,,1026.2,
12/12/2024 0:00,0.5,-3.7,5.2,,,,5.5,,1017.4,
12/13/2024 0:00,0.3,-3.3,5.9,,,,11.9,,1014.3,
12/14/2024 0:00,2.4,-2.9,8.8,0,,,12.4,,1018.2,
12/15/2024 0:00,2.9,-1.5,9.9,0,,,15,,1015.5,
12/16/2024 0:00,-1,-4.5,5.1,0,,,13.3,,1021.8,
12/17/2024 0:00,1,-4.4,7.2,0,,,14.4,,1021,
12/18/2024 0:00,1.7,-4.2,8.6,0,,,9.8,,1026.8,
12/19/2024 0:00,3.9,-0.7,11.3,0,,,12.1,,1025.6,
12/20/2024 0:00,3.2,-4,12.7,0,,,7.7,,1025.6,
12/21/2024 0:00,4.4,-0.7,11.9,0,,,7.2,,1022.6,
12/22/2024 0:00,6.6,1.4,13.2,0,,,8.6,,1015.7,
12/23/2024 0:00,4.5,2,9.2,0,,,7.1,,1019.3,
12/24/2024 0:00,3.7,0.7,8.7,0,,,7.6,,1020.5,
12/25/2024 0:00,2.8,0.6,5.7,4.1,,,9.9,,1010.4,
12/26/2024 0:00,2.4,-1.2,7.1,0,,,7.9,,1011,
12/27/2024 0:00,1.4,-1.8,6.4,0,,,11.8,,1007.7,
12/28/2024 0:00,2.2,-2.4,7.4,0,,,11.8,,1012.2,
12/29/2024 0:00,4.8,0,10.8,0,,,11.4,,1009.8,
12/30/2024 0:00,2.5,-3.4,6.2,0.1,,,26.3,,1011.5,
12/31/2024 0:00,-4,-6.1,-0.1,0,,,12.1,,1022.9,
1/1/2025 0:00,-3.5,-7.8,1.5,0,,,9.2,,1021.7,
1/2/2025 0:00,0,-6.1,6.7,0,,,12.7,,1021.9,
1/3/2025 0:00,0.6,-5.1,7.8,0,,,12.7,,1021.4,
1/4/2025 0:00,-3.4,-6.8,-0.5,0,,,16.7,,1013.9,
1/5/2025 0:00,-6.6,-9.3,-3.3,0,,,14.1,,1023.9,
1/6/2025 0:00,-4.2,-8.3,0.5,0,,,10.3,,1025.8,
1/7/2025 0:00,-5.9,-9.7,-3.9,5.1,,,11.8,,1032.2,
1/8/2025 0:00,-6.1,-12.9,1.5,0,,,9.4,,1026.9,
1/9/2025 0:00,-4.7,-8,-1.5,1.5,,,20.2,,1025.4,
1/10/2025 0:00,-4,-10.1,1.8,0,,,11.7,,1021.2,
1/11/2025 0:00,-1,-4.6,2.9,0.2,,,16.2,,1010.2,
1/12/2025 0:00,-3.5,-5.9,0.8,0,,,7.6,,1020.5,
1/13/2025 0:00,-5.1,-8.3,-0.4,0,,,6.5,,1025.3,
1/14/2025 0:00,-5,-9.2,0.6,0,,,7.4,,1028.7,
1/15/2025 0:00,-1.4,-7.6,5.6,0,,,8.7,,1029.9,
1/16/2025 0:00,1.9,-4.6,10.4,0,,,8.4,,1019.7,
1/17/2025 0:00,-0.4,-6.1,5,2.4,,,18.1,,1009,
1/18/2025 0:00,-10.4,-15.8,-6.4,4.9,,,14.4,,1026.4,
1/19/2025 0:00,-13.1,-17.9,-9.3,0.5,,,10.4,,1028,
1/20/2025 0:00,-14.8,-18.5,-12.1,0.9,,,14.1,,1033.1,
1/21/2025 0:00,-7.4,-19.8,3.1,0,,,14.5,,1025.7,
1/22/2025 0:00,-5.4,-9,-2.9,0,,,20.4,,1027.4,
1/23/2025 0:00,-6.6,-10.3,-1.7,0,,,9.6,,1032.1,
1/24/2025 0:00,-1.5,-7.9,5.4,0,,,13.2,,1016.7,
1/25/2025 0:00,-6.1,-8,-3,4.9,,,16.4,,1024.6,
1/26/2025 0:00,-6.1,-9.2,-2.4,0,,,10,,1026.3,
1/27/2025 0:00,-2.3,-10.1,5.3,0,,,6.8,,1022.1,
1/28/2025 0:00,-0.1,-5.9,6,0,,,5.8,,1018.8,
1/29/2025 0:00,0.5,-5.2,6.7,0,,,6,,1015.1,
1/30/2025 0:00,1.9,-1.1,6.2,0.1,,,12.7,,1011.2,
1/31/2025 0:00,3.2,-3.6,11.4,0,,,11.4,,1017.4,
2/1/2025 0:00,4.5,-1.4,10.8,0,,,10.5,,1011.7,
2/2/2025 0:00,7.9,0.9,15.3,0,,,12.6,,1008.9,
2/3/2025 0:00,8.7,1.3,17.5,0,,,15.5,,1011.8,
2/4/2025 0:00,0.7,-4.3,5.8,0,,,18.8,,1016,
2/5/2025 0:00,4.8,-6.9,13.5,0,,,19,,1008.2,
2/6/2025 0:00,3.1,-1.4,7.2,0,,,12.6,,1012.9,
2/7/2025 0:00,5.2,-4.9,15.2,0,,,16,,1007.7,
2/8/2025 0:00,-0.1,-2.2,2.9,3.4,,,18.1,,1016.8,
2/9/2025 0:00,-1.4,-4.4,2.7,0,,,14.4,,1023.6,
2/10/2025 0:00,-3.8,-7.3,1.2,0,,,17.2,,1019.8,
2/11/2025 0:00,-9.1,-11.6,-7.4,2.2,,,21.5,,1014.7,
2/12/2025 0:00,-12.7,-14.7,-10.6,0.7,,,15,,1016.3,
2/13/2025 0:00,-8,-17.9,0.4,0,,,13.1,,1018.4,
2/14/2025 0:00,1.7,-6.6,9.1,0.7,,,13.1,,1006.7,
2/15/2025 0:00,-2.4,-6.9,0,0.6,,,13.9,,1016.5,
2/16/2025 0:00,-3.7,-10,2.2,0,,,15,,1018.8,
2/17/2025 0:00,-3.7,-7.5,1.3,0,,,20.7,,1012.8,
2/18/2025 0:00,-9.3,-13.9,-5.4,0,,,25.2,,1021.9,
2/19/2025 0:00,-10.8,-15.5,-5.3,0,,,20.1,,1029.2,
2/20/2025 0:00,-7.6,-12.3,-3.4,1.1,,,14.8,,1023.1,
2/21/2025 0:00,-1.6,-6.4,4.5,1.9,,,8.2,,1024.2,
2/22/2025 0:00,2.7,-4.8,10.7,0,,,8,,1021.4,
2/23/2025 0:00,7.1,-1.3,15.7,0,,,13.4,,1017.8,
2/24/2025 0:00,9.9,3.6,16.5,0,,,16.1,,1015.1,
2/25/2025 0:00,9.5,4.2,16.2,0,,,19,,1012.5,
2/26/2025 0:00,3.1,-0.3,7.4,0,,,10.7,,1022.1,
2/27/2025 0:00,5.2,-3.6,14.9,0,,,8,,1025.2,
2/28/2025 0:00,7.9,0.4,16.1,0,,,10.2,,1017.3,
3/1/2025 0:00,7.6,-0.5,15.6,0,,,9.2,,1015.4,
3/2/2025 0:00,8.4,0.8,17.4,0,,,8.1,,1007.1,
3/3/2025 0:00,7.6,3,13.7,1.8,,,15.6,,998.2,
