date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
3/4/2025 0:00,3.6,-1.1,6.3,0.1,,,26.7,,1008.2,
3/5/2025 0:00,3.4,-3.7,10.4,0,,,15.1,,1014.1,
3/6/2025 0:00,4.9,2.1,8.9,3.4,,,14.4,,1000.5,
3/7/2025 0:00,0.3,-2,2.2,0,,,13.2,,1011.6,
3/8/2025 0:00,2.2,-3.5,8.9,0,,,7.8,,1021.2,
3/9/2025 0:00,7.4,-1.8,17.5,0,,,9.4,,1019.7,
3/10/2025 0:00,10.7,1.6,19.6,0,,,14.2,,1010.7,
3/11/2025 0:00,9.9,2.6,17.5,0,,,10.8,,1005.8,
3/12/2025 0:00,10.2,4.7,16.7,0,,,9.1,,1005.7,
3/13/2025 0:00,9.3,2.3,15,0,,,12.1,,1000.2,
3/14/2025 0:00,5.9,0.6,8.2,,,,21.8,,992.4,
3/15/2025 0:00,1.5,-2,5.2,,,,14,,1005.4,
3/16/2025 0:00,3.3,-2.8,9.2,,,,16.7,,1018,
3/17/2025 0:00,8.3,0.2,15.7,,,,16.6,,1016.2,
3/18/2025 0:00,10.5,5.5,16,,,,18.5,,1007.6,
3/19/2025 0:00,7.5,3.9,10.8,,,,17.8,,1012,
3/20/2025 0:00,7.6,2.2,13.9,,,,10.8,,1019,
3/21/2025 0:00,6.2,0.5,11.7,,,,16.1,,1014.9,
3/22/2025 0:00,8.2,2.9,14.1,0,,,19.8,,1007.9,
3/23/2025 0:00,8.2,3,15.2,0,,,16.4,,1014.8,
3/24/2025 0:00,12.7,5.9,19.1,0,,,22.5,,1015,
3/25/2025 0:00,13.1,7.4,18.8,0,,,9.4,,1020.4,
3/26/2025 0:00,14.4,6.7,22.9,0,,,9.1,,1016,
3/27/2025 0:00,16,7.5,23.6,0,,,11.1,,1009.2,
3/28/2025 0:00,15.8,9.5,22,0.1,,,14.9,,1002.1,
3/29/2025 0:00,9.5,3.1,12.5,19.2,,,14.7,,1005,
3/30/2025 0:00,5.5,1.5,9.9,4.2,,,12.7,,1010.5,
3/31/2025 0:00,7.3,1.5,14,0,,,13.9,,1008.8,
4/1/2025 0:00,6.3,2.1,10.9,2.5,,,16.2,,994.6,
4/2/2025 0:00,3.6,-0.2,7.6,0.3,,,14.6,,1002.3,
4/3/2025 0:00,1.6,-1.2,3.9,1.4,,,10.8,,1011.3,
4/4/2025 0:00,1.1,-0.9,3.3,1.9,,,14.9,,1021.2,
4/5/2025 0:00,0.7,-2.7,5.1,0,,,9.1,,1029.2,
4/6/2025 0:00,5.4,-2,12.9,0,,,7.7,,1021.3,
4/7/2025 0:00,9.8,1.1,18.6,0,,,10.1,,1016.2,
4/8/2025 0:00,13.7,5,21.1,0,,,16.4,,1011,
4/9/2025 0:00,14.4,6.7,21.3,0,,,17.4,,1016.2,
4/10/2025 0:00,12.3,5.9,18.7,0,,,9.7,,1025.8,
4/11/2025 0:00,15.5,5.9,25.7,0,,,11.7,,1019.2,
4/12/2025 0:00,19,9.9,27.9,0,,,16.1,,1006.4,
4/13/2025 0:00,13.6,6.8,18.5,0.7,,,16.9,,1009.1,
4/14/2025 0:00,8.5,4.6,14.4,0.9,,,11.6,,1022.2,
4/15/2025 0:00,11,2.1,18.7,0,,,12.1,,1019.4,
4/16/2025 0:00,15.5,8.1,21.1,0.4,,,11.1,,1007.5,
4/17/2025 0:00,13.8,7.7,19.2,,,,17.5,,1003,
4/18/2025 0:00,5.6,2.7,9,,,,17.3,,1014.1,
4/19/2025 0:00,6.2,0.5,10.8,,,,14.7,,1017.9,
4/20/2025 0:00,9.9,3.6,14.8,,,,13.5,,1008.7,
4/21/2025 0:00,11.6,5.8,16.7,,,,16,,1006,
4/22/2025 0:00,13.3,5.3,20.8,,,,9.3,,1011.2,
4/23/2025 0:00,11.5,6.7,16,2.2,,,12.4,,1012.2,
4/24/2025 0:00,12,8.3,16.7,3.9,,,13.6,,1011.9,
4/25/2025 0:00,8.6,6.7,11.4,5.8,,,17.5,,1018.7,
4/26/2025 0:00,12.8,5.8,21.6,0,,,19,,1011.2,
4/27/2025 0:00,16.8,8.9,25.2,0.4,,,20.2,,1002,
4/28/2025 0:00,11.2,6.4,15.4,1.3,,,16.4,,1008.3,
4/29/2025 0:00,9.8,3.8,16,0.2,,,14.6,,1016.7,
4/30/2025 0:00,11.3,5.9,17.1,1.9,,,13.1,,1009.6,
5/1/2025 0:00,9.9,6.9,13.6,1.3,,,9.6,,1015.3,
5/2/2025 0:00,10.5,4.5,17.1,0,,,9.2,,1018.2,
5/3/2025 0:00,14.1,4.5,22.8,0,,,11.6,,1012.5,
5/4/2025 0:00,15.4,9,22.3,2,,,20.9,,1006.7,
5/5/2025 0:00,12.5,8.5,16.6,1.2,,,26.6,,1006.4,
5/6/2025 0:00,8.3,6,10.3,17.6,,,17.9,,1015.2,
5/7/2025 0:00,8.7,5.3,10.9,6,,,10.6,,1020.2,
5/8/2025 0:00,12,4.5,18.7,0,,,8.9,,1021.2,
5/9/2025 0:00,14.4,8.1,20.6,0.3,,,9.6,,1023.5,
5/10/2025 0:00,16.6,8.4,23.7,0,,,12.5,,1021.8,
5/11/2025 0:00,18.6,10.7,25.6,0,,,15.4,,1014,
5/12/2025 0:00,20.6,11.9,28.5,0,,,15.6,,1004.6,
5/13/2025 0:00,21.2,12.9,28.9,0,,,16,,997.1,
5/14/2025 0:00,15.8,7.4,21.9,1.6,,,18.4,,999.2,
5/15/2025 0:00,12,6,17.6,0,,,22.1,,1005.6,
5/16/2025 0:00,14.5,7.8,19.9,0,,,20.5,,1008.5,
5/17/2025 0:00,15.3,10.4,20,0,,,13.5,,1008.3,
5/18/2025 0:00,13.7,9.9,17.9,1.7,,,13.3,,1000.3,
5/19/2025 0:00,11.7,8.6,14.4,0.4,,,15.3,,1003.8,
5/20/2025 0:00,13,6,19.8,0,,,19.7,,1010.9,
5/21/2025 0:00,15.2,7.4,22.5,0,,,13.6,,1013.7,
5/22/2025 0:00,15.6,9,21.7,0.2,,,15.4,,1015.7,
5/23/2025 0:00,19.2,12.2,26.2,1.1,,,14.4,,1007.9,
5/24/2025 0:00,16.4,12.8,20.5,7,,,15.7,,1011.6,
5/25/2025 0:00,12.7,10.3,15.6,14.6,,,18.6,,1017,
5/26/2025 0:00,12.3,9,15.7,4.3,,,10.8,,1016,
5/27/2025 0:00,14.3,8.6,20.4,0.4,,,10.9,,1017.1,
5/28/2025 0:00,13.8,10.6,17.9,3.7,,,14.1,,1016.6,
5/29/2025 0:00,13.5,10.1,17.1,2.7,,,13.4,,1019.1,
5/30/2025 0:00,17.7,10.4,24.3,0.5,,,10.3,,1017.7,
5/31/2025 0:00,19.5,13.7,24.9,0,,,9.3,,1016.3,
6/1/2025 0:00,21,14.2,27.6,0.1,,,12.4,,1010.3,
6/2/2025 0:00,20.3,15.3,25.5,4,,,14.4,,1006.1,
6/3/2025 0:00,13.1,11.6,14.9,19.7,,,17.4,,1012.9,
6/4/2025 0:00,14,9.6,18.3,1.5,,,12.4,,1013.7,
6/5/2025 0:00,14.6,11.2,18.4,3.3,,,12.6,,1013.4,
6/6/2025 0:00,14.4,10.6,18.5,4,,,11.6,,1015.1,
6/7/2025 0:00,19.2,10.8,26.5,0,,,13.3,,1012.7,
6/8/2025 0:00,18.2,14.7,22,0.3,,,11.5,,1013.7,
6/9/2025 0:00,19.1,13.1,25.1,0,,,9,,1014.8,
6/10/2025 0:00,22.2,14.6,28.6,0.2,,,12.2,,1012.4,
6/11/2025 0:00,22.7,16.7,28,0,,,13,,1010.7,
6/12/2025 0:00,22.7,16.5,28.4,0,,,14.1,,1008.3,
6/13/2025 0:00,23.2,17.4,28.6,0.3,,,12.8,,1008.3,
6/14/2025 0:00,24.6,17.2,30.8,0.1,,,11.6,,1010.3,
6/15/2025 0:00,24.8,17.9,30.7,0,,,15,,1012.5,
6/16/2025 0:00,25,17.9,30.3,0,,,14.9,,1009.3,
6/17/2025 0:00,19.3,16.3,21.8,1,,,15.8,,1009.2,
6/18/2025 0:00,20.7,13.1,27.6,0,,,11.7,,1013.2,
6/19/2025 0:00,25.5,16.3,32.8,0,,,16.1,,1010,
6/20/2025 0:00,28.8,18.8,35.6,0,,,27.6,,1000.5,
6/21/2025 0:00,28.4,19.1,35,0,,,20.8,,997.5,
6/22/2025 0:00,25.9,18.7,31.2,0,,,21.7,,1001,
6/23/2025 0:00,19.9,15.5,23.1,0.4,,,22,,1014.1,
6/24/2025 0:00,19.9,15,24.4,4.7,,,14.8,,1014.7,
6/25/2025 0:00,20.6,16.2,24.4,2.7,,,14.6,,1013.1,
6/26/2025 0:00,22,13.8,29.2,0,,,12.6,,1013.2,
6/27/2025 0:00,24.8,16.1,31.4,0,,,12.7,,1011.2,
6/28/2025 0:00,25.7,17,31.8,0,,,11.9,,1010.6,
6/29/2025 0:00,23.8,17.9,28,0.3,,,15.7,,1013.3,
6/30/2025 0:00,21.6,17.6,25.9,0.2,,,13.7,,1018,
7/1/2025 0:00,23.9,16.6,31.5,0,,,13.2,,1015.3,
7/2/2025 0:00,25.5,17.2,32.1,0,,,14.5,,1011.1,
7/3/2025 0:00,25,17.5,30.7,0,,,14.7,,1008.1,
7/4/2025 0:00,24,18.8,28.9,0.2,,,13.8,,1010,
7/5/2025 0:00,24.3,17.6,30.3,0.1,,,11.7,,1014.5,
7/6/2025 0:00,24.2,17.7,30.1,0.1,,,14.4,,1014.4,
7/7/2025 0:00,24.5,16.5,31.2,0,,,13.2,,1014.1,
7/8/2025 0:00,25.9,17.3,32.7,0,,,12.4,,1015.7,
7/9/2025 0:00,28.1,18.2,36,0,,,12.6,,1012.8,
7/10/2025 0:00,26.4,21.3,30.6,0,,,14.2,,1009,
7/11/2025 0:00,22.4,17.7,28,8.6,,,16.7,,1012.3,
7/12/2025 0:00,20.8,14,27,0.8,,,12.9,,1016.2,
7/13/2025 0:00,24.3,16.6,30.7,0,,,12.7,,1015.1,
7/14/2025 0:00,25.3,18.3,31.9,0.1,,,15.8,,1013.4,
7/15/2025 0:00,26.1,17.9,32.6,0,,,14.1,,1009.1,
7/16/2025 0:00,22,17.9,27.4,2.1,,,17.9,,1012,
7/17/2025 0:00,20.9,14.5,27,0.2,,,16.4,,1014.4,
7/18/2025 0:00,24.1,17,29.3,0.8,,,13,,1011.9,
7/19/2025 0:00,24.9,17.8,30.7,0,,,13,,1011.8,
7/20/2025 0:00,25.6,17.9,31.3,0,,,11.6,,1011.1,
7/21/2025 0:00,25.6,18.4,31.2,0,,,14.7,,1009.4,
7/22/2025 0:00,24.5,18.7,29.7,1.3,,,14.3,,1008.5,
7/23/2025 0:00,22,17,26.3,4.2,,,12.5,,1011.9,
7/24/2025 0:00,21.6,15.9,27.3,0.3,,,13,,1016.3,
7/25/2025 0:00,23.7,16.5,30.3,0,,,12.8,,1013.3,
7/26/2025 0:00,25.4,16.5,31.9,0,,,12.3,,1010.6,
7/27/2025 0:00,26.9,17.9,34.1,0,,,12.2,,1012.4,
7/28/2025 0:00,27.5,18.8,34.1,0,,,12.3,,1015,
7/29/2025 0:00,23.2,19.8,25.9,3.7,,,12.3,,1018.5,
7/30/2025 0:00,21,16.8,25.1,1,,,13.1,,1019.6,
7/31/2025 0:00,20.4,15.1,26.7,0.3,,,12.4,,1020.6,
8/1/2025 0:00,21.4,14.4,27.6,0.6,,,12.4,,1021.1,
8/2/2025 0:00,22.1,15.7,27.4,1.4,,,12.8,,1018.6,
8/3/2025 0:00,22.7,14.2,29.3,0,,,10.5,,1015.6,
8/4/2025 0:00,24.9,15.5,33.3,0,,,15.4,,1012,
8/5/2025 0:00,26.6,17,33.5,0,,,18.3,,1011,
8/6/2025 0:00,26.7,18.4,33.5,0,,,15.9,,1015,
8/7/2025 0:00,28.3,19.4,36,0,,,18.7,,1012.1,
8/8/2025 0:00,27.2,21.7,33.7,0,,,18.2,,1007.8,
8/9/2025 0:00,21.6,16.1,27.4,8.2,,,14.8,,1012.6,
8/10/2025 0:00,18.9,15.7,22.3,4.3,,,16,,1016.8,
8/11/2025 0:00,20.1,12.9,27.2,0,,,9.6,,1017.1,
8/12/2025 0:00,22.9,15.9,30,0,,,11.5,,1016.3,
8/13/2025 0:00,26.1,18,33.9,0,,,13.7,,1011,
8/14/2025 0:00,26.8,18.9,33.1,0.2,,,13.4,,1009,
8/15/2025 0:00,25.4,18.2,30.9,0,,,12.4,,1010.7,
8/16/2025 0:00,23.5,18,28.7,2.1,,,12.3,,1012.7,
8/17/2025 0:00,24.9,17.2,31.1,0,,,10.3,,1012.5,
8/18/2025 0:00,25,19.4,31.6,0,,,12.5,,1014.8,
8/19/2025 0:00,24.6,18.1,31.5,0,,,12.2,,1018.5,
8/20/2025 0:00,25.6,18.1,33.2,0,,,14.7,,1017.9,
8/21/2025 0:00,26.3,18.4,33.9,0,,,13.6,,1014.9,
8/22/2025 0:00,22.5,18.6,26.8,4,,,17.1,,1017.2,
8/23/2025 0:00,20,15.7,24.4,0.7,,,13.4,,1020.6,
8/24/2025 0:00,19.6,15.3,24.2,6.6,,,13.1,,1017.8,
8/25/2025 0:00,17.2,14.6,20.9,14.1,,,13.4,,1019.1,
8/26/2025 0:00,17.8,13.8,22.9,3.5,,,11,,1019.9,
8/27/2025 0:00,19.1,14.8,24.1,2.3,,,11.3,,1016.6,
8/28/2025 0:00,19.2,14.5,23.9,1.9,,,11.7,,1018.1,
8/29/2025 0:00,19.1,14.1,24.5,3,,,11.3,,1016.9,
8/30/2025 0:00,17.8,13.5,22.6,3.1,,,10,,1018.3,
8/31/2025 0:00,19.5,12.3,26,0,,,7.6,,1020.9,
9/1/2025 0:00,20.8,14.1,27.4,0,,,9.3,,1021.2,
9/2/2025 0:00,21,14,27.8,0,,,9.3,,1020.6,
9/3/2025 0:00,22.3,14.4,29.2,0,,,10.9,,1015.9,
9/4/2025 0:00,22.3,15,28.8,0,,,14.5,,1010.6,
9/5/2025 0:00,16.5,13.6,19.1,0,,,17.9,,1015.3,
9/6/2025 0:00,17.9,10.5,25.2,0,,,11,,1016.6,
9/7/2025 0:00,20.2,14.8,25.6,0,,,12,,1016.5,
9/8/2025 0:00,21.5,14.5,28.1,1,,,12.3,,1014.7,
9/9/2025 0:00,20.7,14.7,26.3,0,,,10.7,,1013,
9/10/2025 0:00,21.9,14.8,29.7,0,,,13.7,,1012.7,
9/11/2025 0:00,22.8,17.8,28.4,0.3,,,13.8,,1012.9,
9/12/2025 0:00,20.7,16.3,24.1,0.2,,,16.3,,1012.6,
9/13/2025 0:00,18.3,13.8,23.2,1.6,,,13,,1011.4,
9/14/2025 0:00,15.4,10.6,20.8,0.7,,,10.3,,1012.7,
9/15/2025 0:00,19.2,12.3,26.4,0,,,10.7,,1014.8,
9/16/2025 0:00,17.3,13.8,22.7,0.5,,,13.5,,1017.5,
9/17/2025 0:00,14.5,11.6,18.6,0,,,10.5,,1019.3,
9/18/2025 0:00,15.7,9.3,22,0,,,8,,1017.6,
9/19/2025 0:00,17.9,10.6,25.1,0,,,8.6,,1014.8,
9/20/2025 0:00,17.7,11.9,24.8,0.1,,,9,,1015.1,
9/21/2025 0:00,18.9,12.8,25.1,0,,,9.9,,1011.3,
9/22/2025 0:00,17,12.7,21.7,6.3,,,14,,1010.2,
9/23/2025 0:00,10.6,7.8,12.5,26.4,,,18.9,,1020.7,
9/24/2025 0:00,14.1,8.5,20.2,0,,,6.5,,1024.5,
9/25/2025 0:00,16.5,8.4,25.4,0,,,7.6,,1018.9,
9/26/2025 0:00,18.5,10.6,27,0,,,8.7,,1011.8,
9/27/2025 0:00,17.9,11.9,23.9,0,,,10.6,,1015.3,
9/28/2025 0:00,18.5,13.3,25.2,0,,,11.1,,1014.2,
9/29/2025 0:00,16.7,12.2,22.7,0.2,,,9.2,,1015.7,
9/30/2025 0:00,17.3,10.7,24.9,0.8,,,10.7,,1013.5,
10/1/2025 0:00,17.9,11.9,24.8,0,,,9.7,,1014.6,
10/2/2025 0:00,18.9,12,26.5,0,,,10,,1017.5,
10/3/2025 0:00,20,12.7,27.8,0,,,11.7,,1013,
10/4/2025 0:00,19.2,13.4,25.6,0,,,23.3,,1002.8,
10/5/2025 0:00,12.4,8.4,16.7,4.6,,,16.4,,1010.1,
10/6/2025 0:00,8.8,6.6,11.9,7.4,,,17.8,,1019.3,
10/7/2025 0:00,10.9,6.4,16.1,0.2,,,8.6,,1022,
10/8/2025 0:00,14.6,7.5,21.7,0,,,9.6,,1018.2,
10/9/2025 0:00,18,10.4,25.3,0,,,9.5,,1019.5,
10/10/2025 0:00,17,12.4,21.9,,,,10.3,,1019.5,
10/11/2025 0:00,14.5,11.3,18.1,,,,11.9,,1008.3,
10/12/2025 0:00,15.1,11.1,20.4,0,,,16.4,,1004.3,
10/13/2025 0:00,9.9,6.4,14.4,2.3,,,16.2,,1015.2,
10/14/2025 0:00,13.6,7.8,20.5,0.1,,,9.3,,1014.6,
10/15/2025 0:00,15.9,9.7,22.9,0,,,13.5,,1010,
10/16/2025 0:00,14.7,9.8,18.8,0,,,17,,1005.6,
10/17/2025 0:00,11.4,6.1,18.3,0,,,9.7,,1009.8,
10/18/2025 0:00,10.3,4.8,17.1,0,,,22.1,,1013.4,
10/19/2025 0:00,12.2,2.2,23.5,0,,,14.4,,1012.9,
10/20/2025 0:00,12.3,6.1,16.2,0,,,26.7,,1013,
10/21/2025 0:00,9.9,2.3,18.9,0,,,8.6,,1020.8,
10/22/2025 0:00,11.5,4.4,20.1,0,,,8.1,,1018.7,
10/23/2025 0:00,10.6,5.1,17.6,0,,,10.3,,1015.1,
10/24/2025 0:00,10.3,6.1,15.4,0.8,,,9.4,,1016.5,
10/25/2025 0:00,11.7,4.1,20.6,0,,,10.5,,1014.7,
10/26/2025 0:00,12.5,6.7,19.8,0,,,12.6,,1010.9,
10/27/2025 0:00,10.2,6,15.9,3.3,,,15.8,,1010.6,
10/28/2025 0:00,4.6,1.1,8.5,0,,,16.4,,1028.4,
10/29/2025 0:00,5.1,-2.2,11.9,0,,,8.5,,1028.1,
10/30/2025 0:00,7.7,3.8,12.5,0,,,10.6,,1020.1,
10/31/2025 0:00,4.1,-0.8,8.8,0,,,11.3,,1019.2,
11/1/2025 0:00,6.4,-2.4,16.6,0,,,8.1,,1020.5,
11/2/2025 0:00,13.9,6.1,24.4,0,,,11.3,,1016.5,
11/3/2025 0:00,7.4,3,12.2,0,,,9.2,,1021.9,
11/4/2025 0:00,11.9,2.1,21.7,0,,,9.8,,1016.4,
11/5/2025 0:00,9.8,4.5,17.4,0,,,10,,1020.7,
11/6/2025 0:00,10.4,5,16.4,0,,,18.7,,1012.2,
11/7/2025 0:00,8.3,1.8,15.5,0,,,11.6,,1013.1,
11/8/2025 0:00,6.2,0.9,11.1,0,,,13.3,,1019.2,
11/9/2025 0:00,3.1,-1.7,8.9,0,,,9,,1031.3,
11/10/2025 0:00,8.5,-2,20.5,0,,,9.5,,1023.7,
11/11/2025 0:00,12.4,7.8,20.2,0,,,13.5,,1016.7,
11/12/2025 0:00,10.2,4.7,17.5,0,,,6.2,,1018.6,
11/13/2025 0:00,12.3,6.1,20.7,0,,,8.7,,1016.6,
11/14/2025 0:00,13.1,6.4,22,0,,,11.2,,1013.4,
11/15/2025 0:00,13.1,7.8,20.7,0,,,9,,1013,
11/16/2025 0:00,11,5.1,17.4,0,,,10.3,,1008.7,
11/17/2025 0:00,8.3,5.2,12.4,0,,,13.6,,1005.3,
11/18/2025 0:00,8,3.2,14.6,0,,,10.7,,1014,
11/19/2025 0:00,8.5,3.1,15.6,0,,,8.1,,1015.6,
11/20/2025 0:00,6.1,3.4,9.3,1.9,,,9.6,,1013.3,
11/21/2025 0:00,5.3,3.3,7.9,0.6,,,8.9,,1016.8,
11/22/2025 0:00,6.4,1.3,12.4,0,,,8.2,,1021,
11/23/2025 0:00,5.6,1.4,10.2,0,,,8,,1014.7,
11/24/2025 0:00,6.4,2.3,11.5,0,,,8.4,,1013.6,
11/25/2025 0:00,2.3,-2.4,6.8,0,,,15,,1022.2,
11/26/2025 0:00,0,-5.5,4.7,0,,,12.1,,1025,
11/27/2025 0:00,3.2,-1.1,8.1,,,,8.6,,1024,
11/28/2025 0:00,3.3,-0.4,7.5,,,,13.2,,1014.7,
11/29/2025 0:00,-0.7,-3.7,1.6,,,,14,,1021.6,
11/30/2025 0:00,-3.8,-5.8,-1.4,,,,16.9,,1022.9,
12/1/2025 0:00,-4.3,-7.8,-0.6,,,,7.9,,1025.4,
12/2/2025 0:00,-2.2,-6.6,1.8,,,,4.3,,1020.3,
12/3/2025 0:00,-0.7,-3.9,2.8,,,,5.3,,1019,
12/4/2025 0:00,-0.6,-3.8,4.3,,,,13.1,,1020.4,
12/5/2025 0:00,-1.2,-5.3,3.9,,,,13,,1014.2,
12/6/2025 0:00,2.2,-2.9,7.3,,,,14,,1007.8,
12/7/2025 0:00,1.5,-2,7.2,,,,12.3,,1021.3,
12/8/2025 0:00,3.4,-2.8,11.2,,,,13.1,,1020.8,
12/9/2025 0:00,7,-0.2,14.8,,,,18,,1012.9,
12/10/2025 0:00,6.9,2.2,13.9,,,,17.3,,1018.2,
12/11/2025 0:00,9.6,4.2,17.1,,,,17.7,,1013.7,
12/12/2025 0:00,6.9,1.9,15.1,,,,10.9,,1017.2,
12/13/2025 0:00,5.5,-1.2,13.2,,,,17.2,,1019.4,
12/14/2025 0:00,3.6,-4.1,11.5,,,,7.9,,1024.7,
12/15/2025 0:00,5.8,-0.7,13.9,,,,7.6,,1020.7,
12/16/2025 0:00,6.9,-1.3,14.3,,,,10.7,,1016.1,
12/17/2025 0:00,7.9,2.9,14.4,,,,20.4,,1007.5,
12/18/2025 0:00,3,0.1,6.8,,,,20.5,,1014.4,
12/19/2025 0:00,8.3,0,17.6,,,,14.1,,1004.6,
12/20/2025 0:00,5.6,0.5,8.1,,,,17.6,,1012.3,
12/21/2025 0:00,4.8,-2.5,14.1,,,,10.9,,1017.4,
12/22/2025 0:00,10.4,3.8,21.2,,,,11.1,,1015.3,
12/23/2025 0:00,8.5,2.8,17.2,,,,8.3,,1019.5,
12/24/2025 0:00,10.4,5,16.7,,,,9.7,,1017.9,
12/25/2025 0:00,10.6,5.9,16.9,,,,12.2,,1013,
12/26/2025 0:00,8.2,3.7,15,,,,9.9,,1011.9,
12/27/2025 0:00,6.6,2.8,12.1,,,,12.1,,1006.1,
12/28/2025 0:00,-3,-6.6,2,,,,20.4,,1023.2,
12/29/2025 0:00,-3,-9.5,4.4,,,,8.2,,1032.7,
12/30/2025 0:00,0.7,-6.6,8.8,,,,8.3,,1028.3,
12/31/2025 0:00,4.6,-4.8,15.2,,,,6.9,,1021,
